symbol,trade_date,price,health_group,health_score,health_rank,rsi14,rsi_slope,rs5,rs10,rs_spread,ema9,ma20,ema9_ma20_slope,ema9_ma20_slope_change,price_vs_ema9_pct,price_vs_ma20_pct,obv_status,volume,vol_ma20,volume_ratio20,dist_from_ema9_pct,near_bottom_20_pct,near_bottom_60_pct,dist_high20,green2,early,pull,group,sector,market_score,market_regime,dryup,obv,volume_ratio,t3_return_pct,t5_return_pct,t10_return_pct,t3_max_gain_pct,t5_max_gain_pct,t10_max_gain_pct,t3_max_drawdown_pct,t5_max_drawdown_pct,t10_max_drawdown_pct,panel_source,obv_green,weekday,is_weekend,indicators_ok,is_trading_session,market_real_hist,market_forecast_hist,xs_median_ret_proxy,xs_median_rs10,xs_median_rsi,xs_median_dd20,xs_pct_nb20_le2,xs_pct_slope_pos,xs_pct_rsi_gt50,xs_pct_obv_green,xs_median_price,sync_bottom,sync_rebound,sess_i,price_lag1,price_lag2,price_lag3,rsi14_lag1,rsi14_lag2,rsi14_lag3,rsi_slope_lag1,rsi_slope_lag2,rsi_slope_lag3,rs5_lag1,rs5_lag2,rs5_lag3,rs10_lag1,rs10_lag2,rs10_lag3,rs_spread_lag1,rs_spread_lag2,rs_spread_lag3,ema9_ma20_slope_lag1,ema9_ma20_slope_lag2,ema9_ma20_slope_lag3,ema9_ma20_slope_change_lag1,ema9_ma20_slope_change_lag2,ema9_ma20_slope_change_lag3,price_vs_ema9_pct_lag1,price_vs_ema9_pct_lag2,price_vs_ema9_pct_lag3,price_vs_ma20_pct_lag1,price_vs_ma20_pct_lag2,price_vs_ma20_pct_lag3,volume_ratio20_lag1,volume_ratio20_lag2,volume_ratio20_lag3,near_bottom_20_pct_lag1,near_bottom_20_pct_lag2,near_bottom_20_pct_lag3,near_bottom_60_pct_lag1,near_bottom_60_pct_lag2,near_bottom_60_pct_lag3,dist_high20_lag1,dist_high20_lag2,dist_high20_lag3,health_score_lag1,health_score_lag2,health_score_lag3,obv_green_lag1,obv_green_lag2,obv_green_lag3,xs_pct_nb20_le2_lag1,xs_pct_nb20_le2_lag2,xs_pct_nb20_le2_lag3,xs_pct_slope_pos_lag1,xs_pct_slope_pos_lag2,xs_pct_slope_pos_lag3,market_real_hist_lag1,market_real_hist_lag2,market_real_hist_lag3,at_nb20_low,at_nb20_low_lag1,at_nb20_low_lag2,at_nb20_low_lag3,was_nb20_low_l3,days_since_nb20_low,rollmin5,at_rollmin5,px_chg1,up1,up1_lag1,up1_lag2,consec_up2,consec_up3,ret_t3,mfe_t3,mae_t3,ret_t5,mfe_t5,mae_t5,ret_t10,mfe_t10,mae_t10,ret_t15,mfe_t15,mae_t15,ret_t20,mfe_t20,mae_t20,xs_median_ret_t3,exret_t3,xs_median_ret_t5,exret_t5,xs_median_ret_t10,exret_t10,episode,in_july_cluster,split
ACB,2026-08-12,22750.0,🌱 ĐANG HỒI,70.4,0.0,54.44,5.25,1.34,2.02,-0.6799999999999999,22532.04,22590.0,-0.26,0.75,0.9673336280247912,0.7082779991146593,🟢,10994300.0,16069050.0,0.6841910380514094,0.97,3.88,15.84,-4.61,False,False,False,MUA EARLY,,9.0,🔴 Forecast rủi ro,False,400000.0,,-3.956043956043953,-4.175824175824172,,-2.41758241758242,-2.41758241758242,,-3.956043956043953,-4.83516483516484,,pattern_lifecycle,True,Wednesday,False,True,True,9.0,3.8,1.29,5.98,49.775,-4.744999999999999,0.04225352112676056,0.7887323943661971,0.5,0.7676056338028169,22225.0,False,True,14,22750.0,22650.0,22650.0,54.33,52.9,52.65,9.15,3.36,3.12,1.34,0.44,3.42,1.11,1.57,0.67,0.2299999999999999,-1.13,2.75,-0.51,-0.81,-0.84,0.55,0.14,0.19,1.122122186638097,0.9608441307204618,0.9783531834930416,0.608070757324497,0.1436940422239407,0.1326259946949681,0.5847973546023243,0.7149538404354454,0.6809401292941225,3.88,3.42,3.42,16.61,16.09,16.09,-4.61,-5.03,-5.03,69.1,66.9,69.2,True,True,True,0.04225352112676056,0.056338028169014086,0.06338028169014084,0.6338028169014085,0.5633802816901409,0.44366197183098594,8.5,8.2,6.7,False,False,False,False,False,,22400.0,False,0.0,False,True,False,False,False,-3.956043956043953,-2.41758241758242,-3.956043956043953,-4.175824175824172,-2.41758241758242,-4.83516483516484,,0.0,-4.83516483516484,,0.0,-4.83516483516484,,0.0,-4.83516483516484,-2.2579001019367997,-1.6981438541071534,-2.9614167908327382,-1.2144073849914334,,,E3_MID_AUG,False,HOLDOUT
ACB,2026-08-13,22200.0,🟡 TRUNG TÍNH,61.8,1.0,45.6,-7.3,0.23,-0.67,0.9,22465.63,22512.5,-0.21,0.6,-1.1823839349263787,-1.3881177123820088,🟢,12450152.0,14412858.0,0.8638225673214848,-1.18,1.37,12.75,-6.92,False,False,False,THEO DÕI,,7.0,🔴 Forecast rủi ro,False,-12050152.0,,-2.4774774774774744,-1.1261261261261255,,-0.2252252252252229,-0.2252252252252229,,-2.4774774774774744,-2.4774774774774744,,pattern_lifecycle,True,Thursday,False,True,True,,,1.2349999999999999,1.7650000000000001,46.959999999999994,-5.595,0.06338028169014084,0.8380281690140845,0.39436619718309857,0.5140845070422535,22050.0,False,True,15,22750.0,22750.0,22650.0,54.44,54.33,52.9,5.25,9.15,3.36,1.34,1.34,0.44,2.02,1.11,1.57,-0.6799999999999999,0.2299999999999999,-1.13,-0.26,-0.51,-0.81,0.75,0.55,0.14,0.9673336280247912,1.122122186638097,0.9608441307204618,0.7082779991146593,0.608070757324497,0.1436940422239407,0.6841910380514094,0.5847973546023243,0.7149538404354454,3.88,3.88,3.42,15.84,16.61,16.09,-4.61,-4.61,-5.03,70.4,69.1,66.9,True,True,True,0.04225352112676056,0.04225352112676056,0.056338028169014086,0.7887323943661971,0.6338028169014085,0.5633802816901409,9.0,8.5,8.2,False,False,False,False,False,,22200.0,True,-2.41758241758242,False,False,True,False,False,-2.4774774774774744,-0.22522522522522292,-2.4774774774774744,-1.1261261261261257,-0.22522522522522292,-2.4774774774774744,,2.4774774774774855,-2.4774774774774744,,2.4774774774774855,-2.4774774774774744,,2.4774774774774855,-2.4774774774774744,-1.2043776509399362,-1.2730998265375382,-1.852010631912887,0.7258845057867613,,,E3_MID_AUG,False,HOLDOUT
ACB,2026-08-14,22150.0,⚠️ YẾU DẦN,39.1,3.0,44.88,-8.01,-1.12,1.14,-2.26,22402.51,22442.5,-0.18,0.4,-1.1271504844769575,-1.3033307340982514,🔴,7123300.0,14225355.0,0.5007467300464558,-1.13,1.14,9.17,-7.13,False,False,False,THEO DÕI,,5.7,🔴 Forecast rủi ro,False,-18538400.0,,-1.5801354401805856,2.708803611738153,,-1.3544018058690763,2.708803611738153,,-2.257336343115124,-2.257336343115124,,pattern_lifecycle,False,Friday,False,True,True,,,-0.445,1.8250000000000002,45.015,-6.475,0.14788732394366197,0.852112676056338,0.3028169014084507,0.3732394366197183,21875.0,False,True,16,22200.0,22750.0,22750.0,45.6,54.44,54.33,-7.3,5.25,9.15,0.23,1.34,1.34,-0.67,2.02,1.11,0.9,-0.6799999999999999,0.2299999999999999,-0.21,-0.26,-0.51,0.6,0.75,0.55,-1.1823839349263787,0.9673336280247912,1.122122186638097,-1.3881177123820088,0.7082779991146593,0.608070757324497,0.8638225673214848,0.6841910380514094,0.5847973546023243,1.37,3.88,3.88,12.75,15.84,16.61,-6.92,-4.61,-4.61,61.8,70.4,69.1,True,True,True,0.06338028169014084,0.04225352112676056,0.04225352112676056,0.8380281690140845,0.7887323943661971,0.6338028169014085,,9.0,8.5,False,False,False,False,False,,22150.0,True,-0.22522522522522292,False,False,False,False,False,-1.5801354401805856,-1.3544018058690765,-2.257336343115124,2.708803611738153,2.708803611738153,-2.257336343115124,,2.708803611738153,-2.257336343115124,,2.708803611738153,-2.257336343115124,,2.708803611738153,-2.257336343115124,-0.7678637087878415,-0.8122717313927441,1.85185185185186,0.856951759886293,,,E3_MID_AUG,False,HOLDOUT
ACB,2026-08-17,21850.0,⚠️ YẾU DẦN,35.8,3.0,40.76,-13.68,-3.53,-3.1,-0.4299999999999997,22292.01,22392.5,-0.45,-0.19,-1.9828180590265247,-2.422686167243493,🔴,8429500.0,13527820.0,0.6231233118122506,-1.98,0.0,2.87,-7.02,False,False,False,THEO DÕI,,6.2,🔴 Forecast rủi ro,False,-26967900.0,,0.4576659038901587,,,0.4576659038901587,,,-0.9153318077803174,,,pattern_lifecycle,False,Monday,False,True,True,,,-1.92,0.0,45.925,-6.18,0.14084507042253522,0.8098591549295775,0.31690140845070425,0.4507042253521127,21550.0,False,True,17,22150.0,22200.0,22750.0,44.88,45.6,54.44,-8.01,-7.3,5.25,-1.12,0.23,1.34,1.14,-0.67,2.02,-2.26,0.9,-0.6799999999999999,-0.18,-0.21,-0.26,0.4,0.6,0.75,-1.1271504844769575,-1.1823839349263787,0.9673336280247912,-1.3033307340982514,-1.3881177123820088,0.7082779991146593,0.5007467300464558,0.8638225673214848,0.6841910380514094,1.14,1.37,3.88,9.17,12.75,15.84,-7.13,-6.92,-4.61,39.1,61.8,70.4,False,True,True,0.14788732394366197,0.06338028169014084,0.04225352112676056,0.852112676056338,0.8380281690140845,0.7887323943661971,,,9.0,True,False,False,False,False,0.0,21850.0,True,-1.3544018058690765,False,False,False,False,False,0.4576659038901587,0.4576659038901587,-0.9153318077803174,,4.118993135011451,-0.9153318077803174,,4.118993135011451,-0.9153318077803174,,4.118993135011451,-0.9153318077803174,,4.118993135011451,-0.9153318077803174,-0.7984827234476577,1.2561486273378164,,,,,E4_LATE_AUG,False,HOLDOUT
ACB,2026-08-18,21650.0,⚠️ YẾU DẦN,32.8,3.0,38.24,-7.36,-4.42,-3.56,-0.8599999999999999,22163.6,22332.5,-0.76,-0.55,-2.31731307188362,-3.056084182245611,🔴,7316500.0,13071305.0,0.5597375319449741,-2.32,0.0,1.93,-6.48,False,False,False,THEO DÕI,,5.7,🔴 Forecast rủi ro,False,-34284400.0,,5.0808314087759765,,,5.0808314087759765,,,0.6928406466512715,,,pattern_lifecycle,False,Tuesday,False,True,True,,,-2.35,-1.415,45.144999999999996,-5.355,0.1619718309859155,0.7746478873239436,0.29577464788732394,0.45774647887323944,21675.0,False,True,18,21850.0,22150.0,22200.0,40.76,44.88,45.6,-13.68,-8.01,-7.3,-3.53,-1.12,0.23,-3.1,1.14,-0.67,-0.4299999999999997,-2.26,0.9,-0.45,-0.18,-0.21,-0.19,0.4,0.6,-1.9828180590265247,-1.1271504844769575,-1.1823839349263787,-2.422686167243493,-1.3033307340982514,-1.3881177123820088,0.6231233118122506,0.5007467300464558,0.8638225673214848,0.0,1.14,1.37,2.87,9.17,12.75,-7.02,-7.13,-6.92,35.8,39.1,61.8,False,False,True,0.14084507042253522,0.14788732394366197,0.06338028169014084,0.8098591549295775,0.852112676056338,0.8380281690140845,,,,True,True,False,False,True,0.0,21650.0,True,-0.9153318077803174,False,False,False,False,False,5.0808314087759765,5.0808314087759765,0.6928406466512715,,5.0808314087759765,0.6928406466512715,,5.0808314087759765,0.6928406466512715,,5.0808314087759765,0.6928406466512715,,5.0808314087759765,0.6928406466512715,1.8605053651782666,3.22032604359771,,,,,E4_LATE_AUG,False,HOLDOUT
ACB,2026-08-19,21800.0,⚠️ YẾU DẦN,34.3,3.0,41.18,-3.71,-4.18,-2.9,-1.2799999999999998,22090.88,22302.5,-0.95,-0.77,-1.3167424747226095,-2.2531106378208765,🔴,6245800.0,11848160.0,0.5271535833412108,-1.32,0.69,2.64,-5.63,False,False,False,THEO DÕI,,5.0,🔴 Forecast rủi ro,False,-28038600.0,,,,,,,,,,,pattern_history_last,False,Wednesday,False,True,True,5.0,1.2,-2.93,-1.8599999999999999,44.195,-5.765000000000001,0.19718309859154928,0.6971830985915493,0.2605633802816901,0.33098591549295775,21550.0,False,True,19,21650.0,21850.0,22150.0,38.24,40.76,44.88,-7.36,-13.68,-8.01,-4.42,-3.53,-1.12,-3.56,-3.1,1.14,-0.8599999999999999,-0.4299999999999997,-2.26,-0.76,-0.45,-0.18,-0.55,-0.19,0.4,-2.31731307188362,-1.9828180590265247,-1.1271504844769575,-3.056084182245611,-2.422686167243493,-1.3033307340982514,0.5597375319449741,0.6231233118122506,0.5007467300464558,0.0,0.0,1.14,1.93,2.87,9.17,-6.48,-7.02,-7.13,32.8,35.8,39.1,False,False,False,0.1619718309859155,0.14084507042253522,0.14788732394366197,0.7746478873239436,0.8098591549295775,0.852112676056338,,,,True,True,True,False,True,0.0,21650.0,False,0.6928406466512715,True,False,False,False,False,,4.357798165137616,0.6880733944954143,,4.357798165137616,0.6880733944954143,,4.357798165137616,0.6880733944954143,,4.357798165137616,0.6880733944954143,,4.357798165137616,0.6880733944954143,,,,,,,E4_LATE_AUG,False,HOLDOUT
ACB,2026-08-20,21950.0,🟡 TRUNG TÍNH,61.5,1.0,44.05,3.29,-1.13,-0.9,-0.2299999999999998,22062.71,22275.0,-0.95,-0.5,-0.5108619929283353,-1.4590347923681302,🟢,7594400.0,10869630.0,0.6986806358634102,-0.51,1.39,2.33,-3.73,False,False,False,TÍCH LŨY,,5.3,🔴 Forecast rủi ro,False,-20444200.0,,,,,,,,,,,pattern_history_last,True,Thursday,False,True,True,5.3,1.1,-1.8050000000000002,-0.755,44.2,-6.005000000000001,0.19718309859154928,0.6619718309859155,0.28169014084507044,0.4084507042253521,21675.0,False,True,20,21800.0,21650.0,21850.0,41.18,38.24,40.76,-3.71,-7.36,-13.68,-4.18,-4.42,-3.53,-2.9,-3.56,-3.1,-1.2799999999999998,-0.8599999999999999,-0.4299999999999997,-0.95,-0.76,-0.45,-0.77,-0.55,-0.19,-1.3167424747226095,-2.31731307188362,-1.9828180590265247,-2.2531106378208765,-3.056084182245611,-2.422686167243493,0.5271535833412108,0.5597375319449741,0.6231233118122506,0.69,0.0,0.0,2.64,1.93,2.87,-5.63,-6.48,-7.02,34.3,32.8,35.8,False,False,False,0.19718309859154928,0.1619718309859155,0.14084507042253522,0.6971830985915493,0.7746478873239436,0.8098591549295775,5.0,,,False,True,True,True,True,1.0,21650.0,False,0.6880733944954143,True,True,False,True,False,,3.6446469248291535,3.6446469248291535,,3.6446469248291535,3.6446469248291535,,3.6446469248291535,3.6446469248291535,,3.6446469248291535,3.6446469248291535,,3.6446469248291535,3.6446469248291535,,,,,,,E4_LATE_AUG,False,HOLDOUT
ACB,2026-08-21,22750.0,🌱 ĐANG HỒI,72.3,0.0,56.29,18.05,2.71,1.56,1.15,22200.17,22287.5,-0.39,0.36,2.476692746046538,2.0751542344363383,🟢,14471441.0,10920852.0,1.3251201463036033,2.48,5.08,6.06,-0.22,False,False,False,MUA EARLY,,9.0,🔴 Forecast rủi ro,False,-5972759.0,,,,,,,,,,,pattern_history_last,True,Friday,False,True,True,9.0,3.8,2.0700000000000003,1.605,51.795,-3.165,0.08450704225352113,0.7183098591549296,0.6126760563380281,0.7816901408450704,22150.0,False,True,21,21950.0,21800.0,21650.0,44.05,41.18,38.24,3.29,-3.71,-7.36,-1.13,-4.18,-4.42,-0.9,-2.9,-3.56,-0.2299999999999998,-1.2799999999999998,-0.8599999999999999,-0.95,-0.95,-0.76,-0.5,-0.77,-0.55,-0.5108619929283353,-1.3167424747226095,-2.31731307188362,-1.4590347923681302,-2.2531106378208765,-3.056084182245611,0.6986806358634102,0.5271535833412108,0.5597375319449741,1.39,0.69,0.0,2.33,2.64,1.93,-3.73,-5.63,-6.48,61.5,34.3,32.8,True,False,False,0.19718309859154928,0.19718309859154928,0.1619718309859155,0.6619718309859155,0.6971830985915493,0.7746478873239436,5.3,5.0,,False,False,True,True,True,2.0,21650.0,False,3.6446469248291535,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,E4_LATE_AUG,False,HOLDOUT
ACV,2026-07-23,39100.0,⛔ RẤT YẾU,25.0,4.0,21.12,0.15,-6.01,-8.22,2.210000000000001,40565.66,42285.0,-4.07,-1.49,-3.6130559690141895,-7.5322218280714175,🔴,590400.0,492160.0,1.1996098829648896,-3.61,0.77,0.77,-12.13,False,False,False,THEO DÕI,,0.7,🔴 Forecast rủi ro,,,,-1.7902813299232712,-1.0230179028132946,2.3017902813299296,-1.0230179028132946,-0.7672634271099765,2.3017902813299296,-1.7902813299232712,-1.7902813299232712,-1.7902813299232712,pattern_lifecycle,False,Thursday,False,True,True,1.1,0.0,-6.98,-10.39,29.270000000000003,-14.045,0.7253521126760564,0.056338028169014086,0.06338028169014084,0.11267605633802817,21725.0,True,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,0.0,,False,,False,,,False,False,-0.7672634271099765,-0.7672634271099765,-1.7902813299232712,1.0230179028132946,1.0230179028132946,-1.7902813299232712,-0.5115089514066473,2.3017902813299296,-1.7902813299232712,4.859335038363177,8.184143222506401,-1.7902813299232712,4.603580562659837,8.184143222506401,-1.7902813299232712,-1.8683510638297873,1.1010876367198108,0.7012045231071795,0.3218133797061151,1.7849390790958708,-2.296448030502518,E1_JUL_BOTTOM_BOUNCE,False,DISCOVERY
ACV,2026-07-24,38700.0,⛔ RẤT YẾU,21.9,4.0,19.67,0.21,-6.75,-8.94,2.1899999999999995,40192.52,42035.0,-4.38,-1.28,-3.713427274527692,-7.933864636612342,🔴,270600.0,493320.0,0.5485283386037461,-3.71,0.0,0.0,-13.03,False,False,False,THEO DÕI,,1.1,🔴 Forecast rủi ro,,,,0.2583979328165453,2.067183462532296,1.8087855297157729,0.2583979328165453,2.067183462532296,3.3591731266149782,-0.7751937984496138,-0.7751937984496138,-0.7751937984496138,pattern_lifecycle,False,Friday,False,True,True,0.7,0.0,-6.605,-9.49,29.85,-14.760000000000002,0.7464788732394366,0.04225352112676056,0.04929577464788732,0.13380281690140844,21425.0,True,False,1,39100.0,,,21.12,,,0.15,,,-6.01,,,-8.22,,,2.210000000000001,,,-4.07,,,-1.49,,,-3.6130559690141895,,,-7.5322218280714175,,,1.1996098829648896,,,0.77,,,0.77,,,-12.13,,,25.0,,,False,,,0.7253521126760564,,,0.056338028169014086,,,1.1,,,True,True,False,False,True,0.0,,False,-1.0230179028132946,False,False,,False,False,0.0,0.25839793281654533,-0.7751937984496138,1.2919896640826822,2.067183462532296,-0.7751937984496138,7.235142118863047,7.235142118863047,-0.7751937984496138,4.651162790697683,9.302325581395344,-0.7751937984496138,7.235142118863047,9.302325581395344,-0.7751937984496138,0.10309278350515427,-0.10309278350515427,0.7971290650406471,0.49486059904203517,3.9000760506563537,3.3350660682066935,E1_JUL_BOTTOM_BOUNCE,False,DISCOVERY
ACV,2026-07-27,38400.0,⚠️ YẾU DẦN,28.0,3.0,18.64,1.78,-4.0,-10.49,6.49,39834.02,41755.0,-4.6,-0.84,-3.599988150831868,-8.034965872350618,🔴,402600.0,487430.0,0.8259647539133824,-3.6,0.0,0.0,-13.71,False,False,False,THEO DÕI,,0.6,🔴 Forecast rủi ro,,,,2.864583333333326,2.083333333333326,1.302083333333326,2.864583333333326,2.864583333333326,4.166666666666674,0.78125,0.78125,0.78125,pattern_lifecycle,False,Monday,False,True,True,0.5,0.0,-4.585,-10.04,27.35,-16.045,0.8380281690140845,0.035211267605633804,0.04225352112676056,0.08450704225352113,20850.0,True,False,2,38700.0,39100.0,,19.67,21.12,,0.21,0.15,,-6.75,-6.01,,-8.94,-8.22,,2.1899999999999995,2.210000000000001,,-4.38,-4.07,,-1.28,-1.49,,-3.713427274527692,-3.6130559690141895,,-7.933864636612342,-7.5322218280714175,,0.5485283386037461,1.1996098829648896,,0.0,0.77,,0.0,0.77,,-13.03,-12.13,,21.9,25.0,,False,False,,0.7464788732394366,0.7253521126760564,,0.04225352112676056,0.056338028169014086,,0.7,1.1,,True,True,True,False,True,0.0,38400.0,True,-0.7751937984496138,False,False,False,False,False,2.864583333333326,2.864583333333326,0.78125,4.166666666666674,4.166666666666674,0.78125,10.15625,10.15625,0.78125,5.729166666666674,10.15625,0.78125,,10.15625,0.78125,3.385855324723941,-0.521271991390615,5.749075886062194,-1.5824092193955197,7.57273109564951,2.5835189043504903,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
ACV,2026-07-28,38800.0,⚠️ YẾU DẦN,32.4,3.0,24.33,3.22,-2.02,-9.35,7.33,39627.22,41495.0,-4.5,-0.44,-2.0875044981707003,-6.494758404627065,🔴,415100.0,489105.0,0.8486930209259771,-2.09,1.04,1.04,-12.22,False,False,False,THEO DÕI,,0.9,🔴 Forecast rủi ro,,,,1.0309278350515427,1.0309278350515427,6.958762886597936,1.8041237113402,1.8041237113402,6.958762886597936,-0.2577319587628857,-0.2577319587628857,-0.2577319587628857,pattern_lifecycle,False,Tuesday,False,True,True,1.2,0.0,-3.33,-9.940000000000001,31.005000000000003,-15.54,0.5492957746478874,0.035211267605633804,0.04225352112676056,0.176056338028169,21050.0,True,False,3,38400.0,38700.0,39100.0,18.64,19.67,21.12,1.78,0.21,0.15,-4.0,-6.75,-6.01,-10.49,-8.94,-8.22,6.49,2.1899999999999995,2.210000000000001,-4.6,-4.38,-4.07,-0.84,-1.28,-1.49,-3.599988150831868,-3.713427274527692,-3.6130559690141895,-8.034965872350618,-7.933864636612342,-7.5322218280714175,0.8259647539133824,0.5485283386037461,1.1996098829648896,0.0,0.0,0.77,0.0,0.0,0.77,-13.71,-13.03,-12.13,28.0,21.9,25.0,False,False,False,0.8380281690140845,0.7464788732394366,0.7253521126760564,0.035211267605633804,0.04225352112676056,0.056338028169014086,0.5,0.7,1.1,False,True,True,True,True,1.0,38400.0,False,1.041666666666674,True,False,False,False,False,1.0309278350515427,1.8041237113401998,-0.2577319587628857,1.546391752577314,3.092783505154628,-0.2577319587628857,6.70103092783505,9.02061855670102,-0.2577319587628857,5.927835051546393,9.02061855670102,-0.2577319587628857,,9.02061855670102,-0.2577319587628857,2.16152177540464,-1.1305939403530973,5.451694195633716,-3.905302443056402,6.068955967875944,0.6320749599591062,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
ACV,2026-07-29,38700.0,⚠️ YẾU DẦN,32.9,3.0,23.88,4.21,-0.26,-8.73,8.47,39441.77,41235.0,-4.35,0.03,-1.8806711767752728,-6.147690069116041,🔴,290600.0,476510.0,0.6098507901198296,-1.88,0.78,0.78,-12.24,False,False,False,THEO DÕI,,2.7,🔴 Forecast rủi ro,,,,1.2919896640826822,3.3591731266149782,7.235142118863047,2.067183462532296,3.3591731266149782,7.235142118863047,1.2919896640826822,1.2919896640826822,0.5167958656330685,pattern_lifecycle,False,Wednesday,False,True,True,2.1,0.0,0.725,-5.58,37.644999999999996,-12.41,0.21830985915492956,0.035211267605633804,0.1267605633802817,0.47183098591549294,21575.0,False,False,4,38800.0,38400.0,38700.0,24.33,18.64,19.67,3.22,1.78,0.21,-2.02,-4.0,-6.75,-9.35,-10.49,-8.94,7.33,6.49,2.1899999999999995,-4.5,-4.6,-4.38,-0.44,-0.84,-1.28,-2.0875044981707003,-3.599988150831868,-3.713427274527692,-6.494758404627065,-8.034965872350618,-7.933864636612342,0.8486930209259771,0.8259647539133824,0.5485283386037461,1.04,0.0,0.0,1.04,0.0,0.0,-12.22,-13.71,-13.03,32.4,28.0,21.9,False,False,False,0.5492957746478874,0.8380281690140845,0.7464788732394366,0.035211267605633804,0.035211267605633804,0.04225352112676056,1.2,0.5,0.7,True,False,True,True,True,0.0,38400.0,False,-0.2577319587628857,False,True,False,False,False,3.3591731266149782,3.3591731266149782,1.2919896640826822,1.033591731266159,3.3591731266149782,1.033591731266159,7.235142118863047,9.302325581395344,0.5167958656330685,5.4263565891472965,9.302325581395344,0.5167958656330685,,9.302325581395344,0.5167958656330685,2.1839542122703115,1.1752189143446667,1.5686515748031482,-0.5350598435369891,3.8113652868554837,3.4237768320075634,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
ACV,2026-07-30,39500.0,🔴 YẾU,41.4,2.0,34.34,15.7,1.02,-5.05,6.07,39453.42,41025.0,-3.83,0.77,0.1180632756298427,-3.717245581962214,🔴,400100.0,474295.0,0.8435678217143339,0.12,2.86,2.86,-10.43,False,False,False,MUA EARLY,,3.8,🔴 Forecast rủi ro,,,,-0.75949367088608,-0.2531645569620266,7.088607594936702,-0.75949367088608,1.265822784810133,7.088607594936702,-0.75949367088608,-0.75949367088608,-1.518987341772149,pattern_lifecycle,False,Thursday,False,True,True,4.3,0.0,0.0,-5.55,39.989999999999995,-11.72,0.14084507042253522,0.04929577464788732,0.14788732394366197,0.6619718309859155,21550.0,False,False,5,38700.0,38800.0,38400.0,23.88,24.33,18.64,4.21,3.22,1.78,-0.26,-2.02,-4.0,-8.73,-9.35,-10.49,8.47,7.33,6.49,-4.35,-4.5,-4.6,0.03,-0.44,-0.84,-1.8806711767752728,-2.0875044981707003,-3.599988150831868,-6.147690069116041,-6.494758404627065,-8.034965872350618,0.6098507901198296,0.8486930209259771,0.8259647539133824,0.78,1.04,0.0,0.78,1.04,0.0,-12.24,-12.22,-13.71,32.9,32.4,28.0,False,False,False,0.21830985915492956,0.5492957746478874,0.8380281690140845,0.035211267605633804,0.035211267605633804,0.035211267605633804,2.1,1.2,0.5,False,True,False,True,True,1.0,38400.0,False,2.067183462532296,True,False,True,False,False,-0.25316455696202667,1.2658227848101333,-0.75949367088608,-1.518987341772149,1.2658227848101333,-1.518987341772149,3.797468354430378,7.088607594936702,-1.518987341772149,3.544303797468351,7.088607594936702,-1.518987341772149,,7.088607594936702,-1.518987341772149,2.5807525807525766,-2.8339171377146033,1.7858767858767943,-3.304864127648943,2.115308933490756,1.6821594209396218,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
ACV,2026-07-31,39200.0,🔴 YẾU,41.3,2.0,32.54,8.2,1.29,-5.54,6.83,39402.73,40805.0,-3.44,1.06,-0.5145074973231578,-3.933341502266874,🔴,360500.0,456450.0,0.7897907766458538,-0.51,2.08,2.08,-10.71,False,False,False,TÍCH LŨY,,3.0,🔴 Forecast rủi ro,False,-62513600.0,,2.0408163265306145,-0.255102040816324,5.612244897959173,2.0408163265306145,2.0408163265306145,7.908163265306123,0.0,-0.255102040816324,-0.7653061224489832,pattern_lifecycle,False,Friday,False,True,True,3.8,0.0,0.795,-5.285,39.625,-12.29,0.20422535211267606,0.08450704225352113,0.15492957746478872,0.4225352112676056,21600.0,False,False,6,39500.0,38700.0,38800.0,34.34,23.88,24.33,15.7,4.21,3.22,1.02,-0.26,-2.02,-5.05,-8.73,-9.35,6.07,8.47,7.33,-3.83,-4.35,-4.5,0.77,0.03,-0.44,0.1180632756298427,-1.8806711767752728,-2.0875044981707003,-3.717245581962214,-6.147690069116041,-6.494758404627065,0.8435678217143339,0.6098507901198296,0.8486930209259771,2.86,0.78,1.04,2.86,0.78,1.04,-10.43,-12.24,-12.22,41.4,32.9,32.4,False,False,False,0.14084507042253522,0.21830985915492956,0.5492957746478874,0.04929577464788732,0.035211267605633804,0.035211267605633804,4.3,2.1,1.2,False,False,True,False,True,2.0,38400.0,False,-0.75949367088608,False,True,False,False,False,-0.25510204081632404,2.0408163265306145,-0.25510204081632404,5.867346938775508,5.867346938775508,-0.7653061224489832,3.316326530612246,7.908163265306123,-0.7653061224489832,5.867346938775508,7.908163265306123,-0.7653061224489832,,7.908163265306123,-0.7653061224489832,1.6730618957091714,-1.9281639365254954,3.3835016835016885,2.48384525527382,1.7549261083743772,1.5614004222378686,E1_JUL_BOTTOM_BOUNCE,True,DISCOVERY
